id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
3684,12106,23-09-2025,9742.07,
3685,5880,30-05-2025,10119.08,Cerrado
3686,16992,05-08-25,-,
3687,12631,16-04-2025,"11,965.15",Rechazado
3688,7368,12-11-25,N/A,ABIERTO
3689,6190,2025/10/22,"1.702,18",
3690,25541,26/01/2026,"3,137.58",Abierto
3691,24830,2025-08-07, 11030.31 ,cerrado
3692,20163,21/02/2025,"6.793,57",
3693,2697,26/10/2025,14494.73,Abierto
3694,12285,19-07-2025,"6,968.87",Abierto
3695,24626,03-11-2025, 6461.97 ,ABIERTO
3696,23970,2025-01-11,8926.91,Abierto
3697,70,18-10-2025,"3,056.80",ABIERTO
3698,11276,02-12-25,"1.773,18",
3699,18992,03-29-25,"11,352.78",Rechazado
3700,14395,2025/12/25,"6.906,08",Rechazado
3701,18229,2026-01-29,,
3702,2415,12-21-25,N/A,cerrado
3703,6532,03-03-2025,"6,785.04",Abierto
3704,20207,2025-01-16,"6.431,65",
3705,17890,29-08-2025,10237.99,Abierto
3706,20458,2025-04-30, 4216.62 ,Rechazado
3707,11678,12-11-2025,"11,148.34",Cerrado
3708,3667,27-01-2025, 10642.16 ,Cerrado
3709,10801,2025-03-16,,ABIERTO
3710,15397,04-05-25,"8.386,68",ABIERTO
3711,2480,22/02/2025, 508.21 ,
3712,11124,19/12/2025,4837.73,Abierto
3713,1710,2025-08-08,13390.07,Cerrado
3714,21261,2025-06-14,"10.969,60",
3715,25671,13/03/2025,"12,632.31",ABIERTO
3716,7097,27/09/2025,"11.487,91",
3717,14892,25-01-2026,700.31,cerrado
3718,23724,17/03/2025,"3,492.28",Rechazado
3719,1726,07-27-25,"6,734.92",cerrado
3720,20272,07-06-25,"8.302,38",Cerrado
3721,10148,2025-04-23,N/A,Cerrado
3722,11096,2025/11/11,"11,966.78",Rechazado
3723,10205,01/02/2025,"6,332.52",ABIERTO
3724,9379,2025-02-25,-,Cerrado
3725,23346,2025/12/17,"13,537.48",
3726,6672,30/04/2025, 337.22 ,Abierto
3727,40,12/02/2025,248.88,cerrado
3728,12033,07-22-25, 14412.37 ,Cerrado
3729,12049,27-04-2025, 992.62 ,ABIERTO
3730,6287,11-11-25,,Cerrado
3731,12709,02-02-25,"14.234,59",
3732,17659,23-07-2025,5901.43,Rechazado
3733,1218,01/09/2025,"4.119,79",ABIERTO
3734,4938,2026/01/10,"5,073.75",
3735,10887,05-04-2025,"6,699.66",
3736,603,2025-12-16,"12,788.69",cerrado
3737,10671,08/03/2025,9751.80,Cerrado
3738,3994,05-01-2025,,Abierto
3739,4967,04-06-2025, 4403.03 ,cerrado
3740,2367,06-06-2025, 13572.83 ,Rechazado
3741,11031,06-03-25, 9258.81 ,Rechazado
3742,22427,2025/02/03,1809.57,Cerrado
3743,17359,12-08-25,N/A,
3744,2447,06/02/2025,11428.01,Rechazado
3745,1602,2025-01-23,14525.25,Rechazado
3746,11131,2026-01-27,"10,363.08",Cerrado
3747,8355,08-28-25, 14134.58 ,Cerrado
3748,6654,2025/01/11,11810.42,cerrado
3749,14236,2025/08/21,"4,639.92",cerrado
3750,22517,30-04-2025,9767.06,Abierto
3751,19788,02-05-2025,"7.428,92",Cerrado
3752,12042,08-21-25,N/A,Cerrado
3753,12962,30/12/2025,5967.80,cerrado
3754,24268,30/08/2025,"14.928,13",
3755,4604,19-11-2025,"13.775,77",ABIERTO
3756,7635,2025-06-05,8530.97,Rechazado
3757,3132,12-29-25, -13326.73 ,cerrado
3758,23232,03/06/2025,4630.61,ABIERTO
3759,7441,01-23-25,"1,588.16",Cerrado
3760,8637,2026-01-21,7629.60,Cerrado
3761,13020,06/10/2025, 14515.43 ,
3762,6941,08-17-25,12366.29,Cerrado
3763,1704,15-07-2025, 12320.51 ,Abierto
3764,20462,2025-03-23, -4945.74 ,ABIERTO
3765,21952,2025/03/04,"1.414,62",
3766,3224,23/11/2025,443.38,ABIERTO
3767,309,03-06-25,"12.541,50",Cerrado
3768,17558,2025/09/18,5174.52,Rechazado
3769,4977,07-11-2025, 14455.19 ,Abierto
3770,14138,01-04-2025,"4.652,40",cerrado
3771,9909,2025-07-27, 11715.97 ,Cerrado
3772,20463,12-07-25,-,Cerrado
3773,12969,25/08/2025,"9,108.50",Abierto
3774,24066,16/06/2025, 10409.24 ,Abierto
3775,3458,01-06-25,"11,935.89",Rechazado
3776,1125,11-13-25,"4,157.89",Rechazado
3777,5522,13-02-2025,"13,528.10",
3778,8641,13-12-2025,9202.38,
3779,15055,10-12-2025,,
3780,6515,13/06/2025, 3794.39 ,cerrado
3781,7226,2025/12/14,"2.410,68",Cerrado
3782,25672,2025/11/30,1493.78,
3783,24279,01/07/2025, 8894.48 ,Abierto
3784,13494,01-01-2025, 8987.15 ,
3785,17268,01/06/2025,"7,572.63",Rechazado
3786,9695,14/10/2025, 12948.48 ,Rechazado
3787,2682,2025/06/06,"13,275.06",
3788,24221,2025/02/25, 929.16 ,Abierto
3789,16905,03-31-25, 12263.70 ,cerrado
3790,21552,2025/04/08,-,cerrado
3791,6087,2025-02-28, 10750.62 ,cerrado
3792,846,09-28-25,14172.53,Cerrado
3793,25540,02-15-26,"5.437,21",
3794,14189,10-12-25,N/A,cerrado
3795,9136,2025/07/25, 4239.10 ,cerrado
3796,18333,09/04/2025,N/A,
3797,16276,31-05-2025, 247.28 ,cerrado
3798,12069,01-19-25,12431.34,ABIERTO
3799,24251,30-10-2025,"1.953,30",cerrado
3800,8810,2025/04/19,944.53,
3801,8830,25-04-2025,11006.60,Abierto
3802,25639,2025/05/02,,
3803,2350,22-08-2025,6513.24,Cerrado
3804,154,20/01/2026,"9,814.42",Abierto
3805,20049,28/01/2026,"11,217.59",Abierto
3806,4251,2025-10-13,"3.441,46",Abierto
3807,17630,15-06-2025,14344.65,cerrado
3808,12949,2025/03/19,N/A,ABIERTO
3809,15526,08/07/2025,896.25,Abierto
3810,4416,2025-01-03,,cerrado
3811,7417,04-15-25, 14454.82 ,
3812,6378,26-07-2025,126.56,Abierto
3813,10354,2025/05/22,"11,870.82",
3814,2824,2025-11-26,N/A,Cerrado
3815,13673,2025-08-18,"5.360,94",ABIERTO
3816,6134,2025/04/14,,Rechazado
3817,22562,2025-04-07,,
3818,24035,24-10-2025,"9.710,45",ABIERTO
3819,18343,09-05-2025,"11,251.20",cerrado
3820,17847,08-21-25,N/A,Cerrado
3821,3088,2025-12-21,11389.62,
3822,9809,2025/09/03, 1296.83 ,ABIERTO
3823,14949,07-10-2025,"9,296.93",
3824,1372,2025/11/09,,
3825,5970,04-05-2025,1391.81,ABIERTO
3826,24010,19-10-2025,"11.025,46",
3827,16856,26/01/2025,"12,070.87",
3828,5619,09-01-25, 4098.72 ,
3829,15791,2025-10-24,"1.641,72",cerrado
3830,19865,2025/06/14,"10,174.25",Abierto
3831,7022,2025-01-05,,ABIERTO
3832,10198,20/05/2025,"6,165.37",cerrado
3833,8250,2025-12-15,-,Abierto
3834,23121,02-08-26,-,
3835,13569,2025/06/14,"6,742.75",Rechazado
3836,24076,2025-04-07,"3,903.98",Cerrado
3837,407,02-16-25,"3.111,98",Cerrado
3838,4111,2025/08/09,126.66,ABIERTO
3839,7205,24-03-2025,"10.722,02",Cerrado
3840,10750,05-10-25, 7363.33 ,Cerrado
3841,5880,2025-01-13, 5342.52 ,Rechazado
3842,14173,13-12-2025,"317,55",
3843,6903,05-06-25,"4.758,95",Cerrado
3844,24397,17-12-2025,673.41,cerrado
3845,22741,2025-06-02,-,
3846,9358,2025-04-22,,
3847,25696,2025-08-05, 11775.70 ,
3848,9077,23/04/2025,,Abierto
3849,211,27/08/2025, 4195.02 ,Cerrado
3850,14462,06-16-25,684.43,ABIERTO
3851,704,07/03/2025,,Abierto
3852,11970,2025-09-10,14856.19,Rechazado
3853,25715,2025-11-02,434.42,
3854,10853,2025/12/01,-,cerrado
3855,1464,02-23-26,11957.28,
3856,8596,2025-06-27,7364.07,
3857,22438,2025-05-26,"5,174.85",
3858,9869,2025-10-06,,Cerrado
3859,1784,2025-05-24,276.81,Cerrado
3860,8504,03-28-25,509.10,Rechazado
3861,128,2025-05-31,"2.111,09",ABIERTO
3862,20235,03/02/2025,"7.567,21",cerrado
3863,7781,2025-03-03,"5,719.61",cerrado
3864,14295,07-26-25, 9471.80 ,Rechazado
3865,13863,2025/10/20,-,Rechazado
3866,21369,2026/02/07,"2.720,08",
3867,5821,2025-05-28,573.94,Abierto
3868,4534,07-22-25,"12,556.21",Abierto
3869,15284,2025-03-04,8946.16,
3870,25534,23/09/2025,4741.56,ABIERTO
3871,7219,11/03/2025,"976,46",
3872,17783,22-08-2025, 4609.93 ,Abierto
3873,17599,01/11/2025,"5.156,86",Abierto
3874,16801,31/12/2025, 10973.27 ,Cerrado
3875,11703,2025-08-27, 1297.37 ,Abierto
3876,6786,04-16-25,N/A,
3877,9694,2025/01/03,"9.354,96",cerrado
3878,3280,11-19-25,"9,889.58",Cerrado
3879,18412,13/12/2025,"14.355,59",ABIERTO
3880,10369,01/02/2026,10242.80,
3881,23103,10-11-25,"12,283.35",Abierto
3882,23969,04-06-2025,N/A,ABIERTO
3883,16688,01/01/2025,"11,781.32",
3884,12347,2025-06-12,"4.574,55",Cerrado
3885,23807,04-02-2026,-,ABIERTO
3886,16331,2025-05-25,"2.289,58",
3887,13179,01/05/2025,7132.81,ABIERTO
3888,4399,09-26-25,"4,317.92",Rechazado
3889,12528,2025/12/16,,ABIERTO
3890,13316,27-10-2025,"2,845.96",
3891,544,2025-06-13,2003.67,Rechazado
3892,17082,2025/12/22,"11,252.26",ABIERTO
3893,16341,04-02-2025,"10.181,57",
3894,10035,08-06-25,"3.067,40",Abierto
3895,8951,2025-05-26,287.57,ABIERTO
3896,5761,13/12/2025,"4.853,20",
3897,13320,2025-03-02, 4481.19 ,cerrado
3898,20310,29-12-2025,"2.568,94",Abierto
3899,17388,26-04-2025,13277.50,ABIERTO
3900,23142,24/05/2025,6704.06,ABIERTO
3901,9546,05-04-25, 5899.33 ,cerrado
3902,9968,01-14-26,"14,685.51",ABIERTO
3903,25702,30-11-2025,"2.313,15",
3904,2817,22/08/2025,"7.865,60",
3905,17221,2025/02/14,12890.89,Cerrado
3906,11968,2025-01-26,5546.51,cerrado
3907,9377,2025/08/27, 3773.58 ,Abierto
3908,12100,2025/01/03, 13886.85 ,Abierto
3909,19828,02-23-26,11702.01,Abierto
3910,20106,2025/09/30,836.51,Abierto
3911,21924,18-02-2025,"3.307,94",
3912,12887,07-23-25,629.65,cerrado
3913,5853,10-01-2025,N/A,Abierto
3914,25744,24-01-2025,4960.45,cerrado
3915,11581,01-30-26, 9321.24 ,Abierto
3916,9475,21-02-2025,"14,788.84",cerrado
3917,3586,21-06-2025,"12,543.32",Rechazado
3918,8391,06/04/2025,4206.32,Cerrado
3919,5401,11/06/2025, 4207.29 ,
3920,17419,2025-01-24, 12052.59 ,Rechazado
3921,14854,2026-01-15,"14.947,26",ABIERTO
3922,18498,05-05-25,10885.50,Abierto
3923,10488,04-30-25,4133.96,Cerrado
3924,22071,08-20-25,9743.42,Cerrado
3925,11738,2025-12-12,,Rechazado
3926,17850,01-14-25, -3859.65 ,
3927,24467,30/12/2025, 7557.97 ,Abierto
3928,6616,2025-06-30, 4201.17 ,cerrado
3929,7357,2025/05/15,"8,391.46",Abierto
3930,25617,11/05/2025,"6.100,53",Rechazado
3931,18066,10-02-2025,N/A,Abierto
3932,17046,19-05-2025, 14230.21 ,Rechazado
3933,13864,2025-11-12,8152.49,Cerrado
3934,10194,29-03-2025,14427.22,cerrado
3935,3910,2025-08-24,-,ABIERTO
3936,1228,2025-09-20,8806.52,Abierto
3937,9739,16/10/2025,"14.614,48",Abierto
3938,18501,24/10/2025,,Abierto
3939,22679,14-10-2025,"3.423,81",Rechazado
3940,19941,11/07/2025,6295.16,Cerrado
3941,22298,26-01-2026,-,Abierto
3942,2998,24/06/2025,119.97,ABIERTO
3943,8847,2025/12/17,"12.613,07",cerrado
3944,15570,10-26-25,"10,318.43",
3945,17558,16/01/2025, 1592.38 ,
3946,3415,2025/05/19,,Rechazado
3947,5119,07-13-25,"13,690.59",
3948,10677,2025/05/19,N/A,cerrado
3949,17401,2025-08-11, 5932.92 ,
3950,22453,26-10-2025,"14.097,20",
3951,3010,05-27-25,-,cerrado
3952,7559,07/06/2025, 6225.05 ,ABIERTO
3953,3625,12-07-2025,4789.06,Abierto
3954,18091,26-11-2025,,
3955,25824,12/05/2025,,
3956,25840,18-07-2025,595.29,Cerrado
3957,5951,19-01-2026,-,ABIERTO
3958,20108,2025/02/27, 1477.23 ,Abierto
3959,7652,2025/01/09,"948,25",Rechazado
3960,14334,2025-09-24,"11,981.94",
3961,14833,2025/10/21, 11031.10 ,
3962,24728,22-03-2025,"-9.975,57",ABIERTO
3963,9240,2025/08/17,"7,187.30",Abierto
3964,14228,07-12-2025,"11,452.26",cerrado
3965,3206,08/10/2025,6563.17,cerrado
3966,7903,16-01-2026,"8,987.94",cerrado
3967,13125,29-03-2025,"10.186,18",
3968,18193,2025-01-30,6686.15,cerrado
3969,16952,02-01-2025,N/A,Abierto
3970,13723,2026/01/22,12141.60,
3971,23291,02-25-25,8269.62,cerrado
3972,15237,29-08-2025, 5647.36 ,ABIERTO
3973,20228,2025/08/29, 775.93 ,
3974,9287,01-19-25,8516.19,Rechazado
3975,7128,03-14-25,"13.345,32",Rechazado
3976,10969,2025/11/03,-,cerrado
3977,14177,2026-01-02,,Abierto
3978,886,26-03-2025,-,
3979,3748,2025-05-10,"9,152.39",cerrado
3980,18779,2025/06/19,"13.127,61",
3981,23250,2026-01-01,"4,635.03",Rechazado
3982,23822,02-05-26, 7730.37 ,cerrado
3983,15860,08-22-25,N/A,Abierto
3984,6846,2026/02/13,"9,292.63",cerrado
3985,14890,01-02-2025,"4.233,11",Abierto
3986,24416,12-11-25,N/A,Rechazado
3987,11656,2025/08/05,332.50,cerrado
3988,22878,23/10/2025, 9807.50 ,Abierto
3989,18542,27-11-2025,,
3990,16239,25/03/2025,-,Cerrado
3991,17235,2025/07/02,,Cerrado
3992,20581,2025/11/06,2785.74,Abierto
3993,6283,2025-06-01, 12236.04 ,
3994,3333,2025/11/21, 988.94 ,Cerrado
3995,17779,03/05/2025,10785.66,
3996,12368,05-06-25,"13,281.21",Abierto
3997,3671,31-12-2025,-,Cerrado
3998,15461,01-16-25, 7040.89 ,cerrado
3999,18508,01-15-25,"4.780,10",Abierto
4000,3351,10-28-25,"5.881,74",
4001,17837,2025/01/18,"9.541,22",
4002,2692,05-02-2026,3239.02,cerrado
4003,23759,19-03-2025,,Abierto
4004,941,2025-04-28, 8043.41 ,Cerrado
4005,21732,18-05-2025, 4388.31 ,ABIERTO
4006,248,07-11-25, 7891.22 ,
4007,1575,11-18-25, 2109.44 ,Rechazado
4008,136,2025-09-01,"1,083.49",Rechazado
4009,4119,04-19-25, 10778.91 ,ABIERTO
4010,21991,2025/01/31,"2.747,99",Rechazado
4011,9302,04/03/2025,10545.03,Rechazado
4012,3590,27/06/2025,N/A,cerrado
4013,7623,12/01/2025,2772.63,
4014,12857,27/02/2025,"10.770,04",cerrado
4015,13473,01-06-26, 14532.55 ,ABIERTO
4016,25602,23/07/2025,-,cerrado
4017,12731,2026/01/07,N/A,Rechazado
4018,24945,07/06/2025,,Cerrado
4019,13918,12-31-25,"8,618.70",Rechazado
4020,1030,2025-06-28,,
4021,22042,10/08/2025,"6,405.61",Cerrado
4022,21221,07-26-25,"9.855,96",cerrado
4023,24175,2025-12-22,"8.261,71",Rechazado
4024,12345,06-21-25,"5,801.61",
4025,13140,01-12-25,"3.065,48",
4026,12992,26-06-2025, 9131.55 ,Cerrado
4027,9849,2026/02/07,-,cerrado
4028,17745,19-12-2025,"769,52",Cerrado
4029,4185,16-03-2025,12036.71,cerrado
4030,30,05/01/2026,,Abierto
4031,24139,23/01/2025,"10.048,22",
4032,12057,2025-09-04,397.02,Abierto
4033,24051,26/10/2025,14356.15,cerrado
4034,3793,08-26-25, 13451.57 ,Rechazado
4035,17977,2025-02-27, 1926.12 ,
4036,15794,01-02-25, 7743.82 ,Abierto
4037,20719,11/05/2025,N/A,
4038,22016,27-04-2025,-,Cerrado
4039,2551,2025/01/12,"11,547.38",cerrado
4040,16248,2025/04/24,"12,376.23",cerrado
4041,17399,2025-02-02,10160.85,
4042,22732,2025-08-04, 4186.93 ,Rechazado
4043,3336,2025-09-23, 8818.06 ,
4044,14717,2025-05-09,11415.68,
4045,22814,2025-03-30, 9944.11 ,Cerrado
4046,20079,22/08/2025, 8211.96 ,
4047,12377,20/04/2025, 12130.22 ,Cerrado
4048,14037,10-11-2025,210.49,Abierto
4049,12057,2025-02-20,13927.39,Rechazado
4050,1635,2025-05-29, 13723.13 ,ABIERTO
4051,12342,01-03-25,"10,150.46",Rechazado
4052,22450,12/01/2026, 7007.45 ,
4053,6087,01-19-25,5590.44,Rechazado
4054,7102,16/11/2025,2376.43,Abierto
4055,11337,2026/01/19,N/A,cerrado
4056,8831,2025-04-12,797.11,ABIERTO
4057,10452,05-03-2025,"6.291,70",
4058,3699,04-03-2025,,Cerrado
4059,8137,13-01-2025, 3084.80 ,ABIERTO
4060,14699,05-16-25,N/A,Cerrado
4061,14763,13/09/2025,"13.760,90",Cerrado
4062,15191,2025/01/19,-,
4063,14596,2025/03/02,"12,625.80",Cerrado
4064,3513,2025/04/17,"3,957.85",
4065,14595,12-08-25,4467.48,Cerrado
4066,23425,12-02-2025, 1239.42 ,Rechazado
4067,3348,26/09/2025,"3.840,52",Rechazado
4068,376,11-02-2025,"2,832.78",
4069,17063,06-12-2025,10230.93,cerrado
4070,8778,2025/08/29,10777.76,ABIERTO
4071,9860,2025-01-16,"1.578,60",Abierto
4072,15629,2025/06/19, 13731.04 ,Cerrado
4073,18331,2025/07/30,N/A,ABIERTO
4074,16835,2025/01/27,"3.033,35",
4075,17031,2025/07/11,"10,776.28",ABIERTO
4076,22366,2025/11/21,3995.54,Rechazado
4077,3127,2025-09-22, 13138.02 ,Abierto
4078,7214,07-05-2025,"4,542.89",
4079,16808,2025-01-17,6485.56,ABIERTO
4080,20764,08-29-25, 9241.89 ,
4081,1551,11-17-25, 9836.58 ,cerrado
4082,1412,2025/03/06,"13.618,29",Rechazado
4083,19992,23/01/2025,-,Rechazado
4084,4994,03/04/2025,1098.64,Abierto
4085,14683,2025/07/10,"5.572,33",ABIERTO
4086,7633,23/11/2025, 2487.26 ,
4087,9494,07-18-25,5232.05,Cerrado
4088,809,2025-04-18,8841.20,Cerrado
4089,20437,27-09-2025,"8,482.40",cerrado
4090,19196,01-25-25, 2926.91 ,Rechazado
4091,10644,03/05/2025,N/A,cerrado
4092,12587,04-12-25,"14,244.05",Abierto
4093,11962,2026-01-17,"12.520,09",Rechazado
4094,9931,2025-05-15,,ABIERTO
4095,7345,03-18-25,"3.091,44",cerrado
4096,18900,2025-05-24,9164.45,Abierto
4097,12844,25-08-2025,"6.690,82",
4098,6075,16/02/2025,"4.142,05",Abierto
4099,5645,2025/05/20,"1,838.01",cerrado
4100,11101,13-02-2026,"8.089,76",cerrado
4101,6564,2025-06-11,"10,588.58",Rechazado
4102,3831,02-06-26,-,Cerrado
4103,15459,2025/07/15, 2819.16 ,Cerrado
4104,9108,29/03/2025,"4.879,54",
4105,13968,2025/10/16,-,Rechazado
4106,3880,22-02-2026,"3.573,06",ABIERTO
4107,9827,2026/02/06,"5.296,16",Abierto
4108,2167,09-06-2025,"7,320.67",Abierto
4109,18859,2025/12/11,11754.54,
4110,18843,05-30-25,"10,848.35",
4111,23276,02-18-25,N/A,Cerrado
4112,5449,2025/07/06,9514.74,
4113,5073,03-27-25, 8959.20 ,Abierto
4114,7426,15/10/2025,-,ABIERTO
4115,5001,20-03-2025,,Cerrado
4116,8163,2025-07-28,,Abierto
4117,17179,12-06-2025,"11,132.46",Cerrado
4118,13852,2025/08/11,10559.26,Cerrado
4119,7033,2026/02/03, 2026.75 ,
4120,1894,08-06-2025,"13.268,93",Rechazado
4121,139,2025-08-11,865.09,Abierto
4122,21447,12-28-25,"4,959.35",Rechazado
4123,5528,07/06/2025, 8166.03 ,Cerrado
4124,2005,08-15-25,"14.313,14",
4125,7291,01-04-25,"4.265,40",
4126,20262,2025/12/18,"6.134,71",Rechazado
4127,21547,2025/11/19, 13011.85 ,cerrado
4128,12502,04-13-25,"3.425,53",Rechazado
4129,24041,04-25-25,14226.25,
4130,13332,01-04-2025, 5304.16 ,cerrado
4131,12550,2026/01/11,5862.97,Abierto
4132,22194,2025-06-26, 5959.84 ,
4133,6320,08-02-25,12009.85,ABIERTO
4134,22680,07-27-25, 322.87 ,Abierto
4135,1573,09-28-25,9402.48,
4136,5828,10-16-25,N/A,
4137,15879,15/01/2025,2177.12,ABIERTO
4138,3535,2025/04/11,"6,194.66",
4139,22004,2025-11-08,"11.153,36",cerrado
4140,15109,2025/08/09,N/A,
4141,7754,05-01-2025,"9.327,54",Abierto
4142,4738,30/01/2026,6724.50,
4143,6316,06/04/2025,"2.542,41",Rechazado
4144,3466,12/12/2025,,
4145,24131,2025/03/12, 6596.09 ,Abierto
4146,18675,19/04/2025,"4.209,24",
4147,17676,01-18-26,N/A,
4148,8214,2026/01/10, 11212.13 ,Cerrado
4149,10041,23-04-2025,"12.265,33",ABIERTO
4150,25748,16-08-2025,,
4151,23194,02/09/2025,3710.30,Abierto
4152,19964,06-28-25,12078.71,Abierto
4153,4841,2025/10/03,9943.86,Abierto
4154,14036,09-05-25,14131.66,Cerrado
4155,22871,08-22-25,"5,204.25",
4156,19213,02-11-26,N/A,Abierto
4157,23912,2025/01/18,"1,619.19",
4158,15553,08/11/2025,4375.85,
4159,24415,23/02/2025,7808.66,
4160,21558,30/05/2025,11331.44,cerrado
4161,2377,04/06/2025, 12363.66 ,Abierto
4162,18442,07-31-25, 799.79 ,Cerrado
4163,19988,17/02/2026,"7.941,98",cerrado
4164,11924,08-15-25, 14424.08 ,Cerrado
4165,7239,2025-03-15,N/A,
4166,14145,2026/01/20,N/A,Rechazado
4167,4143,25/12/2025,9682.25,cerrado
4168,1313,06/10/2025,"9.095,81",
4169,19035,2025-06-23,"1.324,73",ABIERTO
4170,18400,2025-10-05,N/A,Rechazado
4171,21868,03-27-25,"3,990.48",cerrado
4172,15935,2025/09/27,"13.446,24",Cerrado
4173,22521,07-29-25,"7,042.02",
4174,6308,19-10-2025,"5,615.52",Abierto
4175,10195,24-02-2026,"6,346.52",ABIERTO
4176,11532,04-05-2025,"7.059,85",cerrado
4177,17744,2026/01/19,,Abierto
4178,6693,01-19-25, 14476.94 ,Rechazado
4179,15016,16/05/2025, 10172.77 ,cerrado
4180,22486,2025-12-22,11879.32,Abierto
4181,23084,2025/06/08,"598,46",
4182,17074,10-08-2025,-,Abierto
4183,13358,2025-11-11,"6,489.87",
4184,22946,2026-01-13,"3,765.97",Abierto
4185,12143,2026/01/13,"7,220.00",
4186,24367,2025-05-08,587.95,Abierto
4187,22597,07-12-2025,"2,577.14",Abierto
4188,8532,2026-02-22,,Rechazado
4189,6200,2025/12/30,4735.41,
4190,8565,2025-06-18, 7242.28 ,cerrado
4191,14049,2025/12/07,"12,056.60",
4192,11655,13-03-2025, 7881.43 ,cerrado
4193,25503,2025-08-11,N/A,
4194,24321,2025-01-04,"9.149,50",Cerrado
4195,6685,16-04-2025,"9.266,69",cerrado
4196,21257,2025-07-18,-,Cerrado
4197,9766,01-02-25,3956.79,Abierto
4198,18622,20-11-2025,N/A,
4199,10023,17-07-2025, 12320.12 ,
4200,11234,2025-04-18,"14,608.47",Rechazado
4201,185,02-23-25,N/A,ABIERTO
4202,5826,18/02/2025,"1.738,61",
4203,12276,2025-10-06,9814.44,Abierto
4204,12576,2025-02-19,-,ABIERTO
4205,6686,10-01-2026, 11494.90 ,cerrado
4206,21152,2025-12-13, 1805.19 ,cerrado
4207,18106,11-27-25,"6,687.19",
4208,5003,2025/08/03,"9,469.15",cerrado
4209,14494,03-11-25,6631.73,cerrado
4210,17289,2025/04/06,9027.68,cerrado
4211,22179,09-02-2026,3176.21,
4212,4533,2025-05-11,2152.46,
4213,837,01-13-25,"11,143.13",Cerrado
4214,5744,08-22-25,"9.169,16",
4215,11316,2025-11-07,"1,179.88",cerrado
4216,12781,20-05-2025,"6.012,50",
4217,7882,2025-01-08,-,
4218,11744,19-07-2025,"11.364,46",Cerrado
4219,7394,07-02-25,8085.21,Rechazado
4220,13370,27-03-2025,N/A,Abierto
4221,18407,05-08-2025,9420.79,Abierto
4222,19431,13-12-2025,"8,156.76",Abierto
4223,4089,16/03/2025,"13,567.30",ABIERTO
4224,15592,11-01-2026,"4,653.24",cerrado
4225,1403,25/02/2025,316.20,
4226,21250,2025/04/04,,Rechazado
4227,2060,05-13-25,6028.64,cerrado
4228,19860,11-19-25,,Cerrado
4229,15806,05/11/2025,"8,678.88",Cerrado
4230,20069,2025-08-28, 10210.70 ,cerrado
4231,5166,14/05/2025,N/A,cerrado
4232,6139,14/05/2025,"8.359,11",
4233,3473,28/01/2025,"1.270,75",
4234,18871,2026-01-13,-,Rechazado
4235,12171,2025-07-07,12492.96,Abierto
4236,23353,17/02/2025, 9432.99 ,
4237,4796,31/03/2025,"1,897.11",Abierto
4238,17930,2025-09-16, 394.94 ,Cerrado
4239,1406,12-01-2025,-,Abierto
4240,18008,23/12/2025,3222.54,Cerrado
4241,12326,27/04/2025,5562.54,cerrado
4242,6614,01-09-26,"1,961.19",cerrado
4243,8494,2025-01-06,"8.086,43",ABIERTO
4244,21575,07-16-25,-,Cerrado
4245,19602,2025-03-28,N/A,Abierto
4246,2192,03-02-2025,N/A,
4247,15362,2025-07-27,"9,594.43",cerrado
4248,18874,2025/04/16, 10424.39 ,ABIERTO
4249,12741,04/07/2025,-,Cerrado
4250,14834,06/02/2026,"12.859,00",Abierto
4251,24907,12-11-25,"9.492,79",Cerrado
4252,464,2025-04-01,6423.36,ABIERTO
4253,5657,28/08/2025,"10.344,90",cerrado
4254,10627,18-10-2025,"7,291.11",ABIERTO
4255,14402,12/01/2026,"9.885,72",
4256,25539,2025/08/06,"2.846,88",cerrado
4257,21621,01-28-26,"3,905.24",cerrado
4258,16357,2025-04-06,"2.970,16",Abierto
4259,14200,2025/03/30,-,
4260,13057,15-07-2025,"5.624,48",cerrado
4261,11066,2025/06/11,9563.62,
4262,4313,2025-05-31,"8.478,44",
4263,18580,2025-02-23,"4,025.48",
4264,18269,10-06-25, 5192.11 ,Abierto
4265,703,2025-02-06, 12384.06 ,
4266,5447,07-19-25, 7272.89 ,
4267,4972,01-08-26,13154.09,Cerrado
4268,18469,01-23-26,"14.950,94",
4269,1614,2025/05/26,N/A,
4270,15893,2026/01/23,"3.654,82",ABIERTO
4271,22783,02-20-25,"3,961.28",Rechazado
4272,24316,12-01-2025, 8963.16 ,
4273,4049,2025/04/18, 4785.95 ,
4274,6287,2025-11-22,1441.64,cerrado
4275,23477,2025-03-14,"5.520,60",ABIERTO
4276,276,21-07-2025,462.82,cerrado
4277,23332,07-03-2025,"11.557,57",
4278,2412,2026-01-24,"1,358.29",Rechazado
4279,17649,15-09-2025, 1988.72 ,Cerrado
4280,25769,12-17-25,"3.258,14",ABIERTO
4281,7669,07-15-25,,ABIERTO
4282,2692,2025-06-13,13079.72,cerrado
4283,20764,06-10-2025,"-3.812,07",ABIERTO
4284,16427,2026/02/20,"14,473.34",Rechazado
4285,8925,24-08-2025,-,ABIERTO
4286,24218,01-28-26,14185.66,
4287,5211,2025-07-27,,ABIERTO
4288,24612,20-06-2025,,Abierto
4289,24831,01-19-26,6486.85,cerrado
4290,5842,26-06-2025,11496.08,Cerrado
4291,22778,08/01/2026,-,cerrado
