id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
11559,2025/11/28,1066,37,15,8,"1,274.84",149.28, 49727.99 
11560,10-09-2025,587,59,10,5,945.13, 1524.85 ,148494.21
11561,2025-05-13,1343,65,5,6,"1.214,92",217.29,"223,201.58"
11562,28/01/2025,1348,47,8,8,779.05,"120,14","151,575.00"
11563,2025/05/03,2261,69,2,1,"1,981.46",167.26,"92,442.89"
11564,09-28-25,2205,19,14,8,N/A,N/A, 75804.68 
11565,15-10-2025,1949,26,14,1,"1,241.52", 210.93 ,-
11566,2026-02-09,87,69,1,11,"-1,766.52",137.12,"230,841.69"
11567,04-26-25,1274,78,11,10,995.10,77.16, 162147.32 
11568,12-02-2025,2228,18,4,4,1823.49,"113,23",271058.15
11569,03-03-2025,2702,16,4,2,"1.059,87",, 186475.49 
11570,2025-07-03,704,18,9,11,"1.862,35",123.74,"240.733,38"
11571,01-19-25,1996,57,5,1, 1636.98 ,"346,20",186698.01
11572,03-17-25,1640,15,8,4,N/A,N/A,"222.779,31"
11573,14-01-2026,285,66,3,10, 1410.65 ,221.03,133268.20
11574,04/02/2026,1165,40,9,6,, 334.11 ,
11575,23-11-2025,104,67,14,5,"1,898.01",170.89,297201.78
11576,10-09-2025,1429,36,9,10, 1382.44 ,340.69,"175,956.83"
11577,07-10-2025,1397,3,13,6, 1807.79 ,"379,60", 185698.52 
11578,01-25-26,485,22,5,12, 1499.12 , 77.29 ,"85,714.80"
11579,05/10/2025,3545,26,10,12,"1.309,93",306.07,-
11580,,1395,53,4,4,"1,202.13",235.70,"194,078.47"
11581,2025-08-12,2666,116,2,6,1148.82,80.42,"107.560,94"
11582,31/07/2025,490,3,4,8,100.46,7.04,"5,435.59"
11583,2025-10-14,1354,35,4,3, 680.54 ,967.32,"131.769,28"
11584,2025-03-22,962,40,1,9, 1347.67 ,302.07,"247.257,91"
11585,28/05/2025,1376,63,2,9,214.36,38.61,"5,198.89"
11586,16/01/2026,2159,31,3,8, -779.42 ,64.38,"17.969,80"
11587,09-09-25,2204,18,3,1,-,-,N/A
11588,11/11/2025,417,12,3,9,250.10,N/A,"42,842.04"
11589,2025-02-02,1068,61,6,8, 1175.13 , 259.00 ,34754.58
11590,15-02-2026,2997,64,2,4, 795.21 , 50.58 ,N/A
11591,11-25-25,2146,25,6,1, 103.74 ,22.03, 7247.84 
11592,,480,106,15,6,"974,09",-,-
11593,2025/07/24,279,41,8,3,"1.969,18","201,12",-
11594,2025/10/20,597,76,4,8, 1211.11 , 162.78 ,N/A
11595,16-12-2025,2048,52,2,10, 1795.47 ,370.24, 64375.50 
11596,26/04/2025,2803,9,2,1,532.02,40.43,56973.87
11597,02-16-25,2632,65,5,4,991.29, 246.43 ,"20.279,19"
11598,2025/06/15,1538,53,1,9,819.06,N/A, 68088.53 
11599,2025/01/25,134,27,13,6,1144.34, 248.09 ,
11600,,780,14,14,3,"1,393.46",320.85,-
11601,2025-03-04,802,55,9,3,"455,19", 98.88 , 72110.81 
11602,,764,47,10,8,561.03,,-
11603,2025/04/20,2492,27,9,7,433.13, 63.14 ,68004.98
11604,11-05-2025,2383,76,12,3,-, 32.20 ,"19.750,42"
11605,2025-10-22,800,8,7,6,"330,58",N/A,
11606,2025-10-10,3660,74,12,3,,,"60.702,60"
11607,2025/11/20,2468,44,4,11,521.84,N/A, 58168.55 
11608,,2531,8,6,9,744.58,N/A,64348.60
11609,,2038,70,6,12,"1.141,29", 237.15 , 182274.16 
11610,2025-10-18,2345,31,11,1,172.74,9.00,22646.49
11611,15/06/2025,1614,32,10,3,"1,958.99", 322.97 ,"167,165.26"
11612,,2220,33,12,12,"1.740,86",321.12,"43.657,72"
11613,,1684,42,9,12,"218,48","28,18", 42168.88 
11614,2025-03-30,900,29,14,11,-,,"340,167.27"
11615,17/01/2025,1596,77,9,8, 1954.56 ,240.85,"97.280,16"
11616,07/01/2025,1746,41,12,11, 1331.51 ,173.17,
11617,16/10/2025,2332,39,12,11,"1.704,67",125.29,"221.885,29"
11618,2025-08-25,405,65,11,5,"1,229.58",215.49,"135.470,74"
11619,30/10/2025,2637,77,5,12,598.13,84.93,"84.004,46"
11620,2025-05-02,1743,35,11,3,,"29,63",-
11621,04/04/2025,2526,19,15,7,865.48,174.08,109647.30
11622,2025-05-02,1465,31,12,12,891.14,162.50,117537.84
11623,09-17-25,1750,26,8,4,763.19,"63,89",N/A
11624,16/06/2025,2060,9,8,10,"1.934,77","399,39","201,104.60"
11625,09/10/2025,1534,1,13,10,"359,66",,"37,327.47"
11626,2025-07-04,1403,68,14,10,"1.583,17",N/A,307703.92
11627,05/06/2025,1051,3,6,5,,365.25, 279799.46 
11628,09-02-25,1650,76,11,2,"804,56", 142.08 ,"97.449,24"
11629,2025-10-29,2868,62,5,3, 1940.65 , 2189.22 ,"118,862.25"
11630,01-01-2026,2438,40,1,10,"125,42", 173.15 ,N/A
11631,2025/09/18,2933,68,3,5, 267.23 ,24.77, 22913.99 
11632,,1191,20,6,8,-,35.25,53528.89
11633,20/12/2025,1665,18,5,4,N/A, 117.92 ,"30.614,03"
11634,2025/11/28,2797,11,4,11,717.45,,"94.866,16"
11635,2025/05/24,2389,19,14,2,481.43,N/A,"17,367.53"
11636,12/07/2025,1635,27,1,9,,158.24,-
11637,08-09-25,2284,21,3,12,1600.42, 157.06 ,"258.380,75"
11638,13/09/2025,1574,37,1,7,73.74,,"5,674.48"
11639,2025-09-06,2159,30,13,3,,339.95,"238,453.83"
11640,2025-12-09,844,1,4,3,1189.39,66.95, 156243.23 
11641,2025/09/29,1157,71,2,7,1066.17, 231.16 ,196282.19
11642,2025/09/12,362,65,6,11,"96,44",-, 7639.55 
11643,02-06-26,963,61,1,5,1709.30,-,"184,304.18"
11644,2025/03/05,1744,16,11,6,348.40,66.30, 58550.84 
11645,10-12-25,1776,99,15,1,1666.51,-,N/A
11646,23/05/2025,1621,72,14,1,"1,945.01",166.71,"99.338,17"
11647,03-03-25,1454,27,13,12,1793.00,,"105,646.11"
11648,2025-03-13,1336,73,9,10,1124.05, 244.68 ,"44.705,28"
11649,,351,68,2,3,"1.472,28",95.15,N/A
11650,2025-05-24,1018,18,14,2,N/A,"24,60","12,118.94"
11651,2025/07/08,787,59,11,8,,129.86,N/A
11652,,2041,56,2,7, 684.47 ,"134,88",96850.16
11653,20/02/2025,716,13,9,7,,N/A,N/A
11654,2025/09/03,1577,10,5,11, 1729.84 ,257.23,"223,175.43"
11655,2026/01/19,2292,45,2,7, 1567.37 ,"178,36",81719.08
11656,04-24-25,1006,62,6,6,-,203.66,-
11657,2025-09-13,2452,67,6,12,1901.79, 157.16 ,-
11658,25/11/2025,1230,4,4,9,1700.04,"296,77",209812.20
11659,2025-01-17,2947,46,9,12,N/A,-,N/A
11660,2025/02/13,2837,80,9,5,"1,419.94",137.28,"280,021.90"
11661,,2498,52,11,2,1195.84, 68.14 ,"109.092,48"
11662,2025-03-07,2655,37,10,6, 1454.26 , 245.60 ,"199,705.85"
11663,07/01/2026,2192,37,13,6,1282.55,-,"190.610,85"
11664,11-12-2025,2426,69,4,11, 1640.22 ,100.08,86270.96
11665,08-04-25,2028,41,3,5,"1,973.69",,
11666,,1290,77,14,12,"1.508,90","206,43","158.685,63"
11667,2025-04-14,308,38,3,12,-,N/A,N/A
11668,14-01-2026,1376,35,1,1, 218.38 ,46.47,"23.551,55"
11669,27/02/2025,694,50,15,1,1638.35,117.04,
11670,,220,70,15,8,776.66,55.59,"30.072,68"
11671,,2796,35,1,9,"1.762,83","303,05",322155.27
11672,2025-10-07,2608,72,11,3,1219.60,"229,24","153.189,90"
11673,,1688,28,10,12, 1412.34 ,"178,66", 203526.46 
11674,01-02-25,1635,14,1,9,N/A,238.22,"180.551,80"
11675,2025/04/19,1042,14,8,1,N/A, 164.75 ,
11676,23/07/2025,2002,36,7,6,1267.10, 303.37 ,"142.899,83"
11677,2025-02-10,484,61,4,2,"968,13",,
11678,19-09-2025,185,16,5,10, 1430.58 ,163.83,"121.038,50"
11679,2026-01-28,474,42,12,5, 320.18 ,76.89,62310.74
11680,03-12-2025,2743,73,9,5,"387,32",40.16,35899.00
11681,10-25-25,251,4,14,2, 760.89 ,106.41,
11682,2026-01-15,2595,6,15,2,843.33,"194,27","27.373,41"
11683,23-05-2025,609,79,5,1,"359,19",-,29433.39
11684,19/03/2025,2646,67,13,3, 770.48 , 107.43 ,-
11685,29/05/2025,2053,63,13,9,N/A, 359.84 ,149139.75
11686,2025-10-16,749,60,3,8,-,157.89,"63,568.91"
11687,2025-11-26,644,41,12,12,N/A,N/A,"50,138.00"
11688,25-01-2025,789,32,8,5,"226,82",47.39,"13,112.75"
11689,01-06-26,251,32,11,3,,-,"15.964,02"
11690,2025-12-31,759,79,4,7, 500.74 ,, 67125.43 
11691,21/06/2025,1654,76,6,6, 1694.13 ,N/A,
11692,30/12/2025,2216,80,11,4,418.65,N/A, 45524.38 
11693,07-25-25,1038,45,7,9,"1,354.53",N/A,"36.110,14"
11694,,1316,55,8,4, 1707.12 , 354.62 ,"113.620,14"
11695,05-08-25,2005,28,6,11, 1324.91 , 244.26 , 74477.56 
11696,2025/06/25,1166,35,14,6,1971.29,398.05,"346,803.99"
11697,06-10-25,610,29,10,5,964.34,51.60,"119,109.51"
11698,2025/01/23,1786,36,2,2,565.35,87.22,"55,941.15"
11699,2025-06-06,927,45,9,11, 1342.81 ,"208,93",N/A
11700,23/09/2025,2235,7,7,9,,"419,39",-
11701,2025-01-25,1192,20,1,2,"1,249.82",179.12,"160.368,52"
11702,2026/01/22,1305,3,15,11,-,169.85,"149.076,56"
11703,21-06-2025,1579,119,3,12,"1.447,06",333.97,-
11704,12-28-25,2470,18,2,11,N/A,"96,87",12894.73
11705,08/02/2026,2844,4,4,10, 1722.12 ,241.44,252299.80
11706,02-05-25,57,47,5,11,1760.36, 228.36 ,N/A
11707,06-10-25,2814,14,15,10,1685.51,-, 143992.28 
11708,21/01/2025,280,71,11,5, 1982.80 ,"468,03", 156525.43 
11709,2025-08-06,1042,53,2,10,N/A, 306.14 ,"89.671,59"
11710,2025-04-14,865,42,9,2, 1511.40 ,2442.93,"92.604,27"
11711,2025/07/24,1424,71,11,9,"1,129.54",194.65,"218.616,80"
11712,,2674,7,10,4,-,267.37,-
11713,28-01-2025,509,42,2,6,"1,369.06",,
11714,2025-01-02,2221,47,8,4,568.70,109.87,94383.12
11715,2025/09/03,2669,32,14,9,"1,622.58",-,N/A
11716,,1465,23,1,4,,"94,58","209,181.81"
11717,23-02-2025,1878,60,5,2,"955,47","118,41",175609.16
11718,2025-03-24,304,21,1,11,100.83,"6,17", 3803.90 
11719,2025-06-20,1832,2,10,3,457.74,"59,41",N/A
11720,2025/11/27,532,35,9,9,"1.009,17",239.95,87443.22
11721,06-07-25,1743,14,10,6,99.87,"23,37",10595.73
11722,12-21-25,10,9,10,1,"833,90",165.16,153334.26
11723,03/02/2025,1123,64,12,6,"1,998.35",N/A,"154.131,42"
11724,01-14-26,273,34,6,4,1088.78,133.96,
11725,,469,28,14,9,1629.60,213.30, 279256.35 
11726,20-02-2026,2158,74,3,2,"1,544.18",339.51,"267,078.02"
11727,24/09/2025,692,21,10,7,"1,387.72",82.51,118929.29
11728,11/05/2025,444,60,10,8,N/A, 86.71 ,"21,083.55"
11729,08-07-2025,211,23,1,8,"1,382.42",N/A,212173.86
11730,2025/05/05,2775,35,6,2,"1.860,96",N/A, 357595.81 
11731,14/09/2025,14,7,14,12,-, 117.88 , 42369.02 
11732,,2894,62,2,10,780.00,87.17,"95,264.83"
11733,2025-03-09,2493,10,13,8, 608.74 ,117.33,
11734,2025/07/17,1512,71,5,10,-,56.60,28867.35
11735,02-19-26,592,28,2,12, 1178.54 ,241.74,"88,099.12"
11736,03-11-2025,1725,17,9,11,"1.660,11",389.75,252601.67
11737,17/06/2025,2122,16,7,8,"1.166,74",83.10,"74,097.53"
11738,18/01/2025,2805,4,11,2,718.92,127.94,
11739,15-01-2025,476,42,10,7, 777.54 ,141.86,71592.35
11740,17-02-2025,1377,59,5,12,1449.18, 190.32 ,"78,485.86"
11741,11/02/2026,477,37,8,11,-,N/A,N/A
11742,2025/02/05,88,55,12,12,, 93.26 ,340657.55
11743,,463,7,3,4, 1898.18 , 387.98 ,180614.92
11744,,383,53,6,4, 1330.75 ,92.30,"210.949,01"
11745,2025-09-30,1977,55,2,12,-, 225.63 ,54179.29
11746,09/12/2025,866,24,11,1,"1,021.58",94.74,182032.41
11747,03-05-2025,705,42,5,1,"1,133.38",N/A, 193899.99 
11748,2025-12-11,847,47,12,6,-, 17.29 ,"13.867,63"
11749,10/04/2025,2475,3,3,6, 1945.04 ,-,"111.864,78"
11750,02-08-2025,712,32,3,11,141.20,-,"13.038,67"
11751,2025/08/24,2100,39,13,7,"1,802.86",,
11752,21-11-2025,2044,64,8,8,743.99,92.43,"101.767,27"
11753,22-07-2025,2713,41,7,9,"1.172,31",176.14, 66566.86 
11754,2025-07-05,2808,34,9,10,686.92, 57.63 ,"25.248,04"
11755,14/12/2025,1675,80,7,11, 1167.32 ,,"30,624.21"
11756,2026-01-09,231,71,7,10, 1161.47 ,258.36, 132108.28 
11757,2025-04-10,1713,51,15,4,N/A, 42.62 ,36872.06
11758,2025-02-22,46,20,13,4,851.03,93.10,52974.74
11759,2025-10-03,3600,23,1,4,-,182.16,129842.64
11760,07-11-25,2790,33,15,6,"1,795.54",N/A, 354653.30 
11761,2025-06-01,1244,62,15,10,"1.917,09",-,"180,698.41"
11762,22-11-2025,2750,12,13,5,"1.461,70",79.91,-
11763,2025-08-17,1283,10,15,5,"1,276.78",193.22,"27.391,82"
11764,11-07-2025,2184,24,7,3, 409.98 ,,-
11765,03-17-25,555,69,7,4,N/A,84.51,160177.75
11766,2026/01/27,182,42,10,8,449.75,-,
11767,2026/01/20,2901,7,1,1,"1,695.12",294.96,"335,287.33"
11768,2025/01/03,246,10,6,4,"531,40", 131.09 ,-
11769,2025-03-31,191,62,8,6, 720.17 , 109.87 ,45557.69
11770,2025/12/12,1824,47,8,3,1718.59,"140,09","61,005.93"
11771,2025/12/01,1,37,7,4, 222.99 ,34.66, 13134.79 
11772,01-04-2025,354,35,8,8,"409,19",-,"13,919.57"
11773,11/01/2025,1896,61,5,2,860.31,102.29,"29.186,32"
11774,2025/05/08,620,5,2,10,"587,42","134,48","64.672,91"
11775,27-04-2025,335,72,14,4,N/A,-,"9.182,47"
11776,2025/04/04,29,78,8,3,635.08,106.34, 58766.28 
11777,28-02-2025,589,64,5,8,"1.388,61",N/A,"197,355.14"
11778,01-02-25,1178,25,13,12,N/A,N/A,154384.63
11779,2025-12-04,705,34,3,3,"52,85",69.82,1140.29
11780,,1772,10,13,3,1151.70,137.70,N/A
11781,26-02-2025,704,6,12,9, 163.45 , 14.53 ,N/A
11782,17/11/2025,196,63,4,7,N/A, 358.71 ,"174,379.39"
11783,31/03/2025,1033,51,4,6,-,31.75,N/A
11784,2025/06/22,2375,1,1,11,-,"186,77",138698.49
11785,2025-07-15,2257,52,5,9,N/A,73.00, 75843.86 
11786,03/02/2025,704,80,8,4,534.07,68.43,58949.65
11787,2025/07/20,446,43,10,3,312.52,28.41, 20500.99 
11788,2025/12/03,2112,50,4,10,-,97.80, 149668.95 
11789,2025-05-22,2661,35,4,4,144.60,18.07, 9637.26 
11790,2025/12/02,926,62,13,8,526.97,, 95530.66 
11791,06-01-2026,2050,41,6,4,"1.246,59",100.52, 56220.06 
11792,2025-12-30,2134,5,6,6,499.92, 55.76 ,97508.94
11793,2025/11/21,618,56,11,4,51.75, 7.54 ,"5,012.16"
11794,16-02-2026,2880,72,9,7,"1,152.93", 127.35 , 37348.98 
11795,06-30-25,2773,39,15,6,650.55,49.14,"35,937.51"
11796,03-07-2025,706,56,6,9,"100,21",17.64,"5,744.79"
11797,2025/11/07,926,67,15,2,"1,490.95", 180.91 ,128048.62
11798,2025/05/04,866,1,12,9,1982.38,"439,07",N/A
11799,05/02/2026,629,53,2,6,"1,556.17","254,12",N/A
11800,08-06-2025,3763,40,15,11,171.34, 15.47 , 12525.70 
11801,10-01-2026,1228,54,12,2,-,"124,97","210.992,92"
11802,02-02-26,814,43,14,12,"1,427.93",,88022.05
11803,01-02-26,2887,32,4,10,N/A, 129.06 ,"120,026.72"
11804,2025/11/01,2849,10,3,4,"1,969.01", 322.80 ,N/A
11805,23-01-2026,2125,56,5,6,"1,656.76", 407.31 ,238011.05
11806,2025-06-26,3860,67,3,12,-,127.12,"189,930.71"
11807,22/01/2026,1368,4,11,8,"1.652,69","139,80",48150.10
11808,,1441,12,12,11,"1.830,15",N/A,
11809,2026-02-13,2118,19,14,7,1643.22,"274,38","238,441.52"
11810,,18,19,8,5,"1.981,07","161,25",347848.25
11811,12/05/2025,2572,38,4,9,"638,29",N/A, 79658.47 
11812,2025-08-25,2828,57,15,6,"1.474,53", 350.06 ,"210,788.97"
11813,08-01-25,876,79,5,5,"1.913,73",103.75, 225617.32 
11814,2025-06-28,1402,22,13,2,"630,84",-, 31972.84 
11815,21/01/2025,1119,11,12,5,1357.48,,"89.967,18"
11816,14-06-2025,1903,3,7,3,1291.03, 300.22 ,
11817,2025/03/02,2570,64,3,11,1241.59,"72,78",32249.22
11818,15/08/2025,2734,31,14,3, 1773.60 ,176.82,"249.058,55"
11819,,627,70,4,10, 298.47 ,"35,70","31,931.98"
11820,2026-02-01,14,1,6,2,690.12, 61.31 ,15176.30
11821,02-15-26,1046,2,11,9,315.99,,"10.274,04"
11822,28/12/2025,2377,43,4,7, 1559.88 , 87.79 ,204824.67
11823,22-05-2025,2455,59,15,11,"1,446.54",,"230,401.49"
11824,,718,71,4,6,N/A, 190.82 ,105343.26
11825,05-02-2026,1403,53,14,4, 1652.89 ,-,"160.963,91"
11826,18-02-2026,2179,46,1,1,"1.249,36",75.66,25590.18
11827,11-01-25,2474,52,15,1,N/A,,"173,470.45"
11828,27-05-2025,611,53,5,11, 1691.83 ,"323,98",290884.84
11829,2025/10/05,3748,28,3,7, 747.24 ,135.51,130681.31
11830,24-01-2026,2138,30,6,6, 51.92 ,"11,78",N/A
11831,18/04/2025,256,66,13,1,136.05, 17.74 ,
11832,08/10/2025,1790,71,13,3,"953,04","83,90",65544.23
11833,07-01-25,934,40,1,1,"1,268.53",, 192757.49 
11834,27-05-2025,2054,57,14,11,442.83,68.82, 66597.13 
11835,05-11-25,1739,79,1,1,"1,683.07","302,98",220224.10
11836,2025-10-13,1025,58,3,7,N/A,"203,78","228.861,57"
11837,07-11-2025,1996,56,10,8,N/A, 487.31 ,"163.603,04"
11838,2025-08-19,3750,77,10,8,N/A,33.16,"44,111.92"
11839,07/11/2025,1703,70,12,8,1170.23,169.61,-
11840,2025-05-15,1634,31,13,2,532.25,N/A,71629.78
11841,23/01/2026,284,73,10,1,-,76.28,
11842,2025-09-05,1060,92,6,7,767.37, 114.69 ,"97.061,21"
11843,2026-02-04,1961,80,1,8,-,N/A,162761.83
11844,2025/04/16,2069,40,2,3,"666,17", 53.01 ,"64.584,06"
11845,22-03-2025,1188,74,5,8, 539.33 ,N/A,"83,289.84"
11846,2025/12/08,1760,56,5,10,1156.46,237.18,133541.14
11847,10-21-25,1236,94,13,7,"1,757.14",213.29, 238351.45 
11848,2025-09-19,669,8,9,3,"1,246.20", 138.30 , 176720.31 
11849,08-28-25,2530,76,6,10,"1,840.34",104.00,"122.697,33"
11850,09/05/2025,1051,67,9,11,N/A,345.51,-
11851,2026/01/03,2873,76,7,1,289.38,21.41,"27.012,23"
11852,25-12-2025,981,24,3,5,,158.86,"13.807,42"
11853,2025/03/16,1832,6,11,11,"1,734.49",306.40, 269828.03 
11854,2025/04/22,2456,33,2,1,462.05,93.62,54871.22
11855,28/02/2025,2755,54,6,2,"623,05",71.01,N/A
11856,2025/09/12,1259,22,10,11,1063.12, 89.29 ,"86.897,05"
11857,2026/01/29,2350,23,5,11, 951.22 ,173.33, 56505.97 
11858,2025/04/09,961,80,11,5,1755.16,175.85,"152.426,32"
11859,,298,73,13,1,"1.952,10", 294.50 ,"330,622.31"
11860,21-11-2025,1689,64,9,5,"1.330,97",74.76, 169267.92 
11861,10-06-2025,2903,18,5,11,1855.94,"117,66", 228997.52 
11862,17-01-2025,1158,1,3,9, 1631.63 ,"83,75",208047.28
11863,,859,61,9,7,-,"116,57",-
11864,09/10/2025,316,48,3,3, 113.30 ,N/A,
11865,2025-08-09,1291,5,7,11,"1.087,86",208.32,"99.833,46"
11866,2025/04/11,2180,60,7,3,798.50,"163,08",136594.19
11867,28/05/2025,1832,25,3,10,N/A, 143.82 ,"58.942,08"
11868,07-22-25,782,9,9,1,"1,881.91", 135.47 , 316613.90 
11869,12-14-25,409,2,9,12,"1.558,60",371.10,"47.389,54"
11870,2026/02/07,1804,13,8,5,490.50,43.92,"85,980.61"
11871,,1001,12,4,2,"1,155.36", 205.50 ,"152,229.69"
11872,2025-11-20,2786,26,14,8,-, 173.81 , 143347.37 
11873,23-07-2025,1519,80,9,8,"1.091,61","121,27", 211142.02 
11874,29-03-2025,2155,38,2,6,"961,02",163.13,"101,681.29"
11875,2025-03-29,2112,43,1,7,"1,059.14",248.21, 106550.51 
11876,02-18-25,632,35,1,11,"1.679,76", 201.07 ,302444.26
11877,10-10-25,2854,70,6,6,"1.153,70",N/A,"218.924,54"
11878,08-17-25,1951,18,4,4,"1,584.27","160,00","307.791,46"
11879,2025-09-04,756,38,14,4,1606.61,N/A, 162140.82 
11880,2025/08/15,592,74,7,8,364.72, 489.68 , 18156.96 
11881,2025/09/19,1838,43,7,12,,115.44,59557.41
11882,2025/12/03,902,40,15,5,869.28, 191.21 ,"81.861,72"
11883,2025-08-26,1738,38,7,8,"320,33",17.27,"15,062.05"
11884,2025/04/04,2116,15,5,1,1869.00,"306,11",312957.21
11885,05-07-2025,1445,39,12,8,510.86,N/A,55897.44
11886,01-04-26,2951,76,11,1,-,239.42,219242.14
11887,01-15-26,3844,80,13,5,382.73, 46.22 ,"48,048.64"
11888,,2563,41,14,3,"1.523,32", 189.32 ,"230.461,02"
11889,2025-11-19,2535,27,10,11,"1.182,16", 141.01 ,206501.31
11890,,1210,10,10,10, 401.48 ,,75075.85
11891,05-26-25,1004,29,6,1,-,147.97,"81,311.58"
11892,03-10-25,1576,44,8,7,"1.233,82","284,16",230794.57
11893,05-24-25,1706,17,15,8,"1,548.17",284.50, 173732.37 
11894,19/02/2025,1512,34,12,10,"1.688,05",392.43, 86016.83 
11895,02-24-25,2260,72,8,6, 1805.10 ,413.64,93988.40
11896,2025-08-28,2251,10,14,5, 1493.13 ,286.10,"135,377.55"
11897,,1272,55,5,7, 1405.08 ,"74,96","99.900,19"
11898,18/03/2025,1064,73,2,2,"1.471,78","2.531,30",67594.89
11899,2025-11-08,2097,62,13,3,N/A, 349.66 ,235538.93
11900,05-24-25,438,33,14,12, 612.13 ,120.55,"113.327,81"
11901,09-07-25,131,63,7,1,-,"342,46","163.767,41"
11902,,1621,53,13,10,"1,938.81",472.11,N/A
11903,2025/06/20,1200,9,13,9,"1,317.92",222.99, 192163.24 
11904,2025/10/18,2372,17,12,2,"114,08","24,44", 17098.87 
11905,23/10/2025,2950,37,8,4,,-, 7641.93 
11906,2025-03-11,1847,54,1,6,1254.44,,126532.28
11907,05/08/2025,1806,10,2,5,"1,369.19",333.73, 176081.68 
11908,18/10/2025,1369,70,10,12,659.05, 37.46 ,31818.26
11909,12-18-25,2718,78,14,5, 1846.97 ,-,
11910,2025-05-28,1891,40,15,1,800.56,"45,91","143,495.56"
11911,10/04/2025,2972,8,12,11,"1.284,46",,"83,819.72"
11912,2025-12-17,883,34,6,11,"1.550,07",N/A,"57,302.51"
11913,01-05-26,426,2,5,2,"68,54",13.90,"8,653.24"
11914,16-07-2025,952,66,2,1,760.30,187.71,"35,118.36"
11915,02-13-26,2034,9,9,2,78.34,,15276.09
11916,29/05/2025,191,18,3,4,"1.038,53", 214.09 ,125351.54
11917,15-01-2026,536,33,2,12,"728,32", 126.11 , 31738.77 
11918,2025/03/19,214,29,1,5,575.68,N/A, 90774.70 
11919,05-22-25,2496,43,6,9,N/A, 72.96 ,-
11920,29-06-2025,2236,9,11,2,157.63,19.26,"3.516,79"
11921,07-25-25,1841,63,13,9,"1.311,42",320.78,
11922,2025/10/24,2901,22,12,10,940.48,151.90, 37584.56 
11923,13/05/2025,747,46,12,3,1499.86,112.81,"209,057.07"
11924,29-06-2025,367,71,6,11,N/A,"53,33",7809.43
11925,02-02-2025,2812,65,4,10,"1.878,58","254,47", 204068.10 
11926,15-07-2025,537,29,5,7,656.95,138.13,"128,441.66"
11927,2025-11-18,2848,55,14,12,973.33,134.77,"184,143.81"
11928,2025/11/22,1009,46,10,3,N/A, 217.42 ,297891.33
11929,2026-02-09,306,50,2,5, 113.79 ,N/A,N/A
11930,10-24-25,105,75,7,5, 820.58 ,151.02, 54059.76 
11931,06-02-2025,3822,66,5,3,"1,916.08",-,382156.17
11932,15/11/2025,386,27,12,12,,"56,71","26,042.87"
11933,2025-09-24,853,20,1,8,1668.72,-,-
11934,03-14-25,1651,51,3,11, 277.05 ,59.10,-
11935,07-16-25,482,30,3,5,"1.681,03",264.36,"228.833,01"
11936,09/05/2025,1114,12,8,8,-, 135.13 ,"165.065,45"
11937,2025-05-26,308,8,11,8,"398,31",45.59,"74,601.86"
11938,06-01-2026,2624,53,8,8,1632.38,271.65,"264.666,48"
11939,11-03-25,942,44,3,1, 124.66 ,21.19,"20,252.19"
11940,03-29-25,1262,10,9,8,471.61,-,72272.86
11941,2025-04-11,1759,51,3,8,"895,30", 191.28 ,"175.720,38"
11942,06-11-25,1371,37,14,7, 683.40 ,161.32,N/A
11943,2025/06/12,1465,10,15,11,844.85,"1,503.85","68.278,00"
11944,,2213,69,13,5,"-1.082,01",54.83,194019.33
11945,11-11-2025,1053,50,5,10,"657,00","80,82","43,895.04"
11946,10-09-25,2758,42,3,8,366.78,N/A,
11947,2025-08-14,909,75,4,2,N/A,131.46,"220.578,71"
11948,2025/03/19,3587,58,9,5,835.01, 54.26 ,"144,064.36"
11949,02-09-26,1867,26,8,1,, 105.31 ,"72.051,25"
11950,05/07/2025,2252,43,5,6,"1.971,70",232.78,"275,081.63"
11951,2025/08/08,1885,15,3,7,"1,518.13",361.32,144448.27
11952,06-23-25,922,70,4,1,"1,054.92",, 79556.39 
11953,2025-05-09,2972,6,3,6,229.78,"28,29","37,005.73"
11954,16/04/2025,784,61,13,6,115.98, 6.95 ,3622.35
11955,05-17-25,763,27,3,9,"1,033.90",236.35,"109,550.31"
11956,04-06-25,1200,9,7,9,"1,000.29", 127.65 ,43499.10
11957,2025/12/09,1349,20,12,11,"1.128,44",104.20, 90562.87 
11958,2025/03/25,345,23,7,2,"1.565,80",105.93,"89,333.39"
11959,07-11-25,1282,36,8,11, 965.94 , 172.51 ,"70.021,21"
11960,2025/12/05,1849,13,6,10, 799.08 ,163.38,"50,197.19"
11961,2025/04/26,152,62,9,9,, 305.20 ,"47.311,15"
11962,2025/02/24,1720,3,11,9,629.03, 51.70 , 90128.77 
11963,10/01/2026,908,57,9,5,"204,00",23.39, 8972.00 
11964,18-04-2025,450,66,2,12, 1854.24 ,"123,03","160,012.42"
11965,09-13-25,1218,19,2,11,1734.55, 227.89 ,"318.830,63"
11966,2025/01/10,2192,46,7,10,,"251,12", 276391.93 
11967,2025/02/24,1140,78,4,11,802.43,N/A, 112319.82 
11968,2026/01/27,2161,60,14,1,"1,131.23","127,22","192.681,59"
11969,2025/01/25,2029,10,11,12, 1355.15 ,"144,19","124.779,83"
11970,02-26-25,1127,78,15,3,1752.16,"365,60", 71833.95 
11971,,1391,72,5,11,-,,"152,059.21"
